name,slug,province,country,description,image_url
York,york,Prince-edward-island,Canada,,
Admiral Rock,admiral-rock,Nova-scotia,Canada,,
Advocate Harbour,advocate-harbour,Nova-scotia,Canada,,
Afton Station,afton-station,Nova-scotia,Canada,,
Albert Bridge,albert-bridge,Nova-scotia,Canada,,
Alder Point,alder-point,Nova-scotia,Canada,,
Alton,alton,Nova-scotia,Canada,,
Amherst,amherst-nova-scotia,Nova-scotia,Canada,,
Annapolis Royal,annapolis-royal,Nova-scotia,Canada,,
Antigonish,antigonish,Nova-scotia,Canada,,
Antrim,antrim,Nova-scotia,Canada,,
Arcadia,arcadia,Nova-scotia,Canada,,
Arichat,arichat,Nova-scotia,Canada,,
Askilton,askilton,Nova-scotia,Canada,,
Aspen,aspen,Nova-scotia,Canada,,
Auburn,auburn,Nova-scotia,Canada,,
Auburndale,auburndale,Nova-scotia,Canada,,
Avonport,avonport,Nova-scotia,Canada,,
Aylesford,aylesford,Nova-scotia,Canada,,
Baccaro,baccaro,Nova-scotia,Canada,,
Baddeck,baddeck,Nova-scotia,Canada,,
Baker Settlement,baker-settlement,Nova-scotia,Canada,,
Bald Rock,bald-rock,Nova-scotia,Canada,,
Balls Creek,balls-creek,Nova-scotia,Canada,,
Barneys River Station,barneys-river-station,Nova-scotia,Canada,,
Barr Settlement,barr-settlement,Nova-scotia,Canada,,
Barra Glen,barra-glen,Nova-scotia,Canada,,
Barrachois,barrachois,Nova-scotia,Canada,,
Barrington Passage,barrington-passage,Nova-scotia,Canada,,
Barrington,barrington,Nova-scotia,Canada,,
Barss Corner,barss-corner,Nova-scotia,Canada,,
Barton,barton,Nova-scotia,Canada,,
Bass River,bass-river-nova-scotia,Nova-scotia,Canada,,
Bateston,bateston,Nova-scotia,Canada,,
Bayside,bayside-nova-scotia,Nova-scotia,Canada,,
Bear Cove,bear-cove,Nova-scotia,Canada,,
Bear River,bear-river,Nova-scotia,Canada,,
Beaver Bank,beaver-bank,Nova-scotia,Canada,,
Beaver Brook,beaver-brook,Nova-scotia,Canada,,
Beaver Cove,beaver-cove,Nova-scotia,Canada,,
Bedford,bedford-nova-scotia,Nova-scotia,Canada,,
Beechmont,beechmont,Nova-scotia,Canada,,
Beechville,beechville,Nova-scotia,Canada,,
Belle Cote,belle-cote,Nova-scotia,Canada,,
Belliveau Cove,belliveau-cove,Nova-scotia,Canada,,
Belmont,belmont-nova-scotia,Nova-scotia,Canada,,
Belnan,belnan,Nova-scotia,Canada,,
Ben Eoin,ben-eoin,Nova-scotia,Canada,,
Benacadie,benacadie,Nova-scotia,Canada,,
Berwick,berwick-nova-scotia,Nova-scotia,Canada,,
Bible Hill,bible-hill,Nova-scotia,Canada,,
Bickerton West,bickerton-west,Nova-scotia,Canada,,
Big Beach,big-beach,Nova-scotia,Canada,,
Big Bras D'Or,big-bras-dor,Nova-scotia,Canada,,
Big Lake,big-lake,Nova-scotia,Canada,,
Big Pond Centre,big-pond-centre,Nova-scotia,Canada,,
Big Pond,big-pond,Nova-scotia,Canada,,
Big Ridge,big-ridge,Nova-scotia,Canada,,
Birch Grove,birch-grove,Nova-scotia,Canada,,
Birch Hill,birch-hill,Nova-scotia,Canada,,
Black Brook,black-brook,Nova-scotia,Canada,,
Black Point,black-point-nova-scotia,Nova-scotia,Canada,,
Black Rock,black-rock-nova-scotia,Nova-scotia,Canada,,
Blacketts Lake,blacketts-lake,Nova-scotia,Canada,,
Blandford,blandford,Nova-scotia,Canada,,
Blind Bay,blind-bay-nova-scotia,Nova-scotia,Canada,,
Blockhouse,blockhouse,Nova-scotia,Canada,,
Boisdale,boisdale,Nova-scotia,Canada,,
Boularderie Center,boularderie-center,Nova-scotia,Canada,,
Boularderie East,boularderie-east,Nova-scotia,Canada,,
Boutiliers Point,boutiliers-point,Nova-scotia,Canada,,
Boylston,boylston,Nova-scotia,Canada,,
Branch Lahave,branch-lahave,Nova-scotia,Canada,,
Bras D'Or,bras-dor,Nova-scotia,Canada,,
Brentwood,brentwood,Nova-scotia,Canada,,
Bridgetown,bridgetown,Nova-scotia,Canada,,
Bridgewater,bridgewater,Nova-scotia,Canada,,
Brookfield,brookfield-nova-scotia,Nova-scotia,Canada,,
Brooklyn,brooklyn,Nova-scotia,Canada,,
Brookside,brookside,Nova-scotia,Canada,,
Brookside.,brookside-nova-scotia,Nova-scotia,Canada,,
Broughton,broughton,Nova-scotia,Canada,,
Buckfield,buckfield,Nova-scotia,Canada,,
Caledonia,caledonia,Nova-scotia,Canada,,
Cambridge,cambridge-nova-scotia,Nova-scotia,Canada,,
Camden,camden,Nova-scotia,Canada,,
Camperdown,camperdown,Nova-scotia,Canada,,
Canning,canning,Nova-scotia,Canada,,
Canso,canso,Nova-scotia,Canada,,
Cape Dauphin,cape-dauphin,Nova-scotia,Canada,,
Cape Negro,cape-negro,Nova-scotia,Canada,,
Cape North,cape-north,Nova-scotia,Canada,,
Capstick,capstick,Nova-scotia,Canada,,
Caribou Marsh,caribou-marsh,Nova-scotia,Canada,,
Carleton,carleton-nova-scotia,Nova-scotia,Canada,,
Carrolls Corner,carrolls-corner,Nova-scotia,Canada,,
Castle Bay,castle-bay,Nova-scotia,Canada,,
Catalone Gut,catalone-gut,Nova-scotia,Canada,,
Catalone,catalone,Nova-scotia,Canada,,
Central North River,central-north-river,Nova-scotia,Canada,,
Central Onslow,central-onslow,Nova-scotia,Canada,,
Centre Burlington,centre-burlington,Nova-scotia,Canada,,
Centreville,centreville-nova-scotia,Nova-scotia,Canada,,
Chaswood,chaswood,Nova-scotia,Canada,,
Chelsea,chelsea-nova-scotia,Nova-scotia,Canada,,
Cherry Brook,cherry-brook,Nova-scotia,Canada,,
Chester Basin,chester-basin,Nova-scotia,Canada,,
Chester,chester,Nova-scotia,Canada,,
Cheticamp,cheticamp,Nova-scotia,Canada,,
Cheverie,cheverie,Nova-scotia,Canada,,
Christmas Island,christmas-island,Nova-scotia,Canada,,
Church Point,church-point,Nova-scotia,Canada,,
Clam Point,clam-point,Nova-scotia,Canada,,
Clarks Harbour,clarks-harbour,Nova-scotia,Canada,,
Clementsport,clementsport,Nova-scotia,Canada,,
Clementsvale,clementsvale,Nova-scotia,Canada,,
Cleveland,cleveland-nova-scotia,Nova-scotia,Canada,,
Clifton,clifton-nova-scotia,Nova-scotia,Canada,,
Cloverdale,cloverdale-nova-scotia,Nova-scotia,Canada,,
Clyde River,clyde-river,Nova-scotia,Canada,,
Coldbrook,coldbrook,Nova-scotia,Canada,,
Coldstream,coldstream-nova-scotia,Nova-scotia,Canada,,
Cole Harbour,cole-harbour,Nova-scotia,Canada,,
Collingwood Corner,collingwood-corner,Nova-scotia,Canada,,
Conquerall Bank,conquerall-bank,Nova-scotia,Canada,,
Conquerall Mills,conquerall-mills,Nova-scotia,Canada,,
Cooks Brook,cooks-brook,Nova-scotia,Canada,,
Cookville,cookville-nova-scotia,Nova-scotia,Canada,,
Cornwallis,cornwallis,Nova-scotia,Canada,,
Cow Bay,cow-bay,Nova-scotia,Canada,,
Coxheath,coxheath,Nova-scotia,Canada,,
Craigmore,craigmore,Nova-scotia,Canada,,
Crandall Road,crandall-road,Nova-scotia,Canada,,
Creignish,creignish,Nova-scotia,Canada,,
Cross Roads Country Harbour,cross-roads-country-harbour,Nova-scotia,Canada,,
Crouses Settlement,crouses-settlement,Nova-scotia,Canada,,
Crousetown,crousetown,Nova-scotia,Canada,,
Crowell,crowell,Nova-scotia,Canada,,
Crowes Mills,crowes-mills,Nova-scotia,Canada,,
Currys Corner,currys-corner,Nova-scotia,Canada,,
D'Escousse,descousse,Nova-scotia,Canada,,
Dalem Lake,dalem-lake,Nova-scotia,Canada,,
Danesville,danesville,Nova-scotia,Canada,,
Dartmouth,dartmouth,Nova-scotia,Canada,,
Dayspring,dayspring,Nova-scotia,Canada,,
Debert,debert,Nova-scotia,Canada,,
Deep Brook,deep-brook,Nova-scotia,Canada,,
Densmores Mills,densmores-mills,Nova-scotia,Canada,,
Digby,digby,Nova-scotia,Canada,,
Diligent River,diligent-river,Nova-scotia,Canada,,
Dingwall,dingwall,Nova-scotia,Canada,,
Dominion,dominion,Nova-scotia,Canada,,
Donkin,donkin,Nova-scotia,Canada,,
Duncans Cove,duncans-cove,Nova-scotia,Canada,,
Dutch Brook,dutch-brook,Nova-scotia,Canada,,
Dutch Settlement,dutch-settlement,Nova-scotia,Canada,,
East Baccaro,east-baccaro,Nova-scotia,Canada,,
East Bay,east-bay,Nova-scotia,Canada,,
East Clifford,east-clifford,Nova-scotia,Canada,,
East Dover,east-dover,Nova-scotia,Canada,,
East Gore,east-gore,Nova-scotia,Canada,,
East Lahave,east-lahave,Nova-scotia,Canada,,
East Lawrencetown,east-lawrencetown,Nova-scotia,Canada,,
East Mountain,east-mountain,Nova-scotia,Canada,,
East Pennant,east-pennant,Nova-scotia,Canada,,
East Preston,east-preston,Nova-scotia,Canada,,
East Stewiacke,east-stewiacke,Nova-scotia,Canada,,
Eastern Passage,eastern-passage,Nova-scotia,Canada,,
Economy,economy,Nova-scotia,Canada,,
Edwardsville,edwardsville,Nova-scotia,Canada,,
Elderbank,elderbank,Nova-scotia,Canada,,
Ellershouse,ellershouse,Nova-scotia,Canada,,
Elmsdale,elmsdale-nova-scotia,Nova-scotia,Canada,,
Enfield,enfield,Nova-scotia,Canada,,
Englishtown,englishtown,Nova-scotia,Canada,,
Enon,enon,Nova-scotia,Canada,,
Eskasoni,eskasoni,Nova-scotia,Canada,,
Eureka,eureka,Nova-scotia,Canada,,
Fall River,fall-river,Nova-scotia,Canada,,
Falmouth,falmouth,Nova-scotia,Canada,,
Fergusons Cove,fergusons-cove,Nova-scotia,Canada,,
Fishermans Harbour,fishermans-harbour,Nova-scotia,Canada,,
Five Islands,five-islands,Nova-scotia,Canada,,
Fletchers Lake,fletchers-lake,Nova-scotia,Canada,,
Florence,florence,Nova-scotia,Canada,,
Fort Ellis,fort-ellis,Nova-scotia,Canada,,
Fortress Of Louisbourg,fortress-of-louisbourg,Nova-scotia,Canada,,
Fourchu,fourchu,Nova-scotia,Canada,,
Framboise Intervale,framboise-intervale,Nova-scotia,Canada,,
Framboise,framboise,Nova-scotia,Canada,,
Frankville,frankville,Nova-scotia,Canada,,
Freeport,freeport,Nova-scotia,Canada,,
French Road,french-road,Nova-scotia,Canada,,
French Village,french-village,Nova-scotia,Canada,,
Frenchvale,frenchvale,Nova-scotia,Canada,,
Gabarus Lake,gabarus-lake,Nova-scotia,Canada,,
Gabarus,gabarus,Nova-scotia,Canada,,
Gardiner Mines,gardiner-mines,Nova-scotia,Canada,,
Gays River,gays-river,Nova-scotia,Canada,,
Georges River,georges-river,Nova-scotia,Canada,,
Gillis Lake,gillis-lake,Nova-scotia,Canada,,
Gillis Point,gillis-point,Nova-scotia,Canada,,
Glace Bay,glace-bay,Nova-scotia,Canada,,
Glen Haven,glen-haven,Nova-scotia,Canada,,
Glen Margaret,glen-margaret,Nova-scotia,Canada,,
Glenwood,glenwood-nova-scotia,Nova-scotia,Canada,,
Goffs,goffs,Nova-scotia,Canada,,
Goldboro,goldboro,Nova-scotia,Canada,,
Goodwood,goodwood,Nova-scotia,Canada,,
Goshen,goshen,Nova-scotia,Canada,,
Grand Etang,grand-etang,Nova-scotia,Canada,,
Grand Lake Road,grand-lake-road-nova-scotia,Nova-scotia,Canada,,
Grand Lake,grand-lake,Nova-scotia,Canada,,
Grand Mira North,grand-mira-north,Nova-scotia,Canada,,
Grand Mira South,grand-mira-south,Nova-scotia,Canada,,
Grand Narrows,grand-narrows,Nova-scotia,Canada,,
Grand Pre,grand-pre,Nova-scotia,Canada,,
Grand River,grand-river,Nova-scotia,Canada,,
Granville Ferry,granville-ferry,Nova-scotia,Canada,,
Grass Cove,grass-cove,Nova-scotia,Canada,,
Great Village,great-village,Nova-scotia,Canada,,
Green Bay,green-bay,Nova-scotia,Canada,,
Green Creek,green-creek,Nova-scotia,Canada,,
Green Oaks,green-oaks,Nova-scotia,Canada,,
Greenfield,greenfield-nova-scotia,Nova-scotia,Canada,,
Greenfield.,greenfield-nova-scotia,Nova-scotia,Canada,,
Greenwood,greenwood-nova-scotia,Nova-scotia,Canada,,
Grimms Settlement,grimms-settlement,Nova-scotia,Canada,,
Groves Point,groves-point,Nova-scotia,Canada,,
Guysborough,guysborough,Nova-scotia,Canada,,
Hacketts Cove,hacketts-cove,Nova-scotia,Canada,,
Halibut Bay,halibut-bay,Nova-scotia,Canada,,
Halifax,halifax,Nova-scotia,Canada,,
Hammonds Plains,hammonds-plains,Nova-scotia,Canada,,
Hampton,hampton-nova-scotia,Nova-scotia,Canada,,
Hantsport,hantsport,Nova-scotia,Canada,,
Hardwood Lands,hardwood-lands,Nova-scotia,Canada,,
Harmony,harmony,Nova-scotia,Canada,,
Harrietsfield,harrietsfield,Nova-scotia,Canada,,
Hatchet Lake,hatchet-lake,Nova-scotia,Canada,,
Havre Boucher,havre-boucher,Nova-scotia,Canada,,
Head Of Chezzetcook,head-of-chezzetcook,Nova-scotia,Canada,,
Head Of Jeddore,head-of-jeddore,Nova-scotia,Canada,,
Head Of St Margarets Bay,head-of-st-margarets-bay,Nova-scotia,Canada,,
Heatherton,heatherton-nova-scotia,Nova-scotia,Canada,,
Hebbs Cross,hebbs-cross,Nova-scotia,Canada,,
Hebbville,hebbville,Nova-scotia,Canada,,
Hebron,hebron-nova-scotia,Nova-scotia,Canada,,
Herring Cove,herring-cove,Nova-scotia,Canada,,
Highland Hill,highland-hill,Nova-scotia,Canada,,
Hillside Boularderie,hillside-boularderie,Nova-scotia,Canada,,
Homeville,homeville,Nova-scotia,Canada,,
Hopewell,hopewell,Nova-scotia,Canada,,
Howie Center,howie-center,Nova-scotia,Canada,,
Hubbards,hubbards,Nova-scotia,Canada,,
Hubley,hubley,Nova-scotia,Canada,,
Huntington,huntington,Nova-scotia,Canada,,
Hunts Point,hunts-point,Nova-scotia,Canada,,
Indian Brook 14,indian-brook-14,Nova-scotia,Canada,,
Indian Harbour,indian-harbour,Nova-scotia,Canada,,
Indian Path,indian-path,Nova-scotia,Canada,,
Ingomar,ingomar,Nova-scotia,Canada,,
Ingonish Beach,ingonish-beach,Nova-scotia,Canada,,
Ingonish,ingonish,Nova-scotia,Canada,,
Ingramport,ingramport,Nova-scotia,Canada,,
Inverness,inverness-nova-scotia,Nova-scotia,Canada,,
Iona,iona,Nova-scotia,Canada,,
Irish Cove,irish-cove,Nova-scotia,Canada,,
Irishvale,irishvale,Nova-scotia,Canada,,
Ironville,ironville,Nova-scotia,Canada,,
Isaacs Harbour,isaacs-harbour,Nova-scotia,Canada,,
Islandview,islandview,Nova-scotia,Canada,,
Italy Cross,italy-cross,Nova-scotia,Canada,,
Jamesville,jamesville,Nova-scotia,Canada,,
Jeddore Oyster Ponds,jeddore-oyster-ponds,Nova-scotia,Canada,,
Joggins,joggins,Nova-scotia,Canada,,
Jordan Falls,jordan-falls,Nova-scotia,Canada,,
Judique,judique,Nova-scotia,Canada,,
Juniper Mountain,juniper-mountain,Nova-scotia,Canada,,
Kempt Head,kempt-head,Nova-scotia,Canada,,
Kemptown,kemptown,Nova-scotia,Canada,,
Kemptville,kemptville,Nova-scotia,Canada,,
Kennetcook,kennetcook,Nova-scotia,Canada,,
Kentville,kentville,Nova-scotia,Canada,,
Ketch Harbour,ketch-harbour,Nova-scotia,Canada,,
Kingston,kingston-nova-scotia,Nova-scotia,Canada,,
Kinsac,kinsac,Nova-scotia,Canada,,
L'Ardoise,lardoise,Nova-scotia,Canada,,
La Have,la-have,Nova-scotia,Canada,,
Labelle,labelle-nova-scotia,Nova-scotia,Canada,,
Laconia,laconia,Nova-scotia,Canada,,
Lake Charlotte,lake-charlotte,Nova-scotia,Canada,,
Lake Echo,lake-echo,Nova-scotia,Canada,,
Lake Egmont,lake-egmont,Nova-scotia,Canada,,
Lake Uist,lake-uist,Nova-scotia,Canada,,
Lakeside,lakeside-nova-scotia,Nova-scotia,Canada,,
Lakeview,lakeview,Nova-scotia,Canada,,
Lanesville,lanesville,Nova-scotia,Canada,,
Lantz,lantz,Nova-scotia,Canada,,
Lapland,lapland,Nova-scotia,Canada,,
Larrys River,larrys-river,Nova-scotia,Canada,,
Lawrencetown,lawrencetown,Nova-scotia,Canada,,
Lawrencetown.,lawrencetown-nova-scotia,Nova-scotia,Canada,,
Leitches Creek,leitches-creek,Nova-scotia,Canada,,
Lewis Lake,lewis-lake,Nova-scotia,Canada,,
Lexington,lexington,Nova-scotia,Canada,,
Lingan Road,lingan-road,Nova-scotia,Canada,,
Lingan,lingan,Nova-scotia,Canada,,
Liscomb,liscomb,Nova-scotia,Canada,,
Little Bras D'Or,little-bras-dor,Nova-scotia,Canada,,
Little Brook,little-brook,Nova-scotia,Canada,,
Little Dover,little-dover,Nova-scotia,Canada,,
Little Lorraine,little-lorraine,Nova-scotia,Canada,,
Little Narrows,little-narrows,Nova-scotia,Canada,,
Little Pond,little-pond,Nova-scotia,Canada,,
Little River,little-river,Nova-scotia,Canada,,
Little Tancook,little-tancook,Nova-scotia,Canada,,
Liverpool,liverpool,Nova-scotia,Canada,,
Loch Lomond,loch-lomond,Nova-scotia,Canada,,
Lockeport,lockeport,Nova-scotia,Canada,,
Londonderry,londonderry-nova-scotia,Nova-scotia,Canada,,
Long Island,long-island,Nova-scotia,Canada,,
Long Point,long-point-nova-scotia,Nova-scotia,Canada,,
Louisbourg,louisbourg,Nova-scotia,Canada,,
Louisdale,louisdale,Nova-scotia,Canada,,
Lower Branch,lower-branch,Nova-scotia,Canada,,
Lower East Pubnico,lower-east-pubnico,Nova-scotia,Canada,,
Lower Five Islands,lower-five-islands,Nova-scotia,Canada,,
Lower L'Ardoise,lower-lardoise,Nova-scotia,Canada,,
Lower Northfield,lower-northfield,Nova-scotia,Canada,,
Lower Onslow,lower-onslow,Nova-scotia,Canada,,
Lower Prospect,lower-prospect,Nova-scotia,Canada,,
Lower Sackville,lower-sackville,Nova-scotia,Canada,,
Lower Truro,lower-truro,Nova-scotia,Canada,,
Lower Washabuck,lower-washabuck,Nova-scotia,Canada,,
Lower Wedgeport,lower-wedgeport,Nova-scotia,Canada,,
Lower West Pubnico,lower-west-pubnico,Nova-scotia,Canada,,
Lower Woods Harbour,lower-woods-harbour,Nova-scotia,Canada,,
Lucasville,lucasville,Nova-scotia,Canada,,
Lunenburg,lunenburg,Nova-scotia,Canada,,
Lydgate,lydgate,Nova-scotia,Canada,,
Mabou,mabou,Nova-scotia,Canada,,
Macadams Lake,macadams-lake,Nova-scotia,Canada,,
Maccan,maccan,Nova-scotia,Canada,,
Mackay Siding,mackay-siding,Nova-scotia,Canada,,
Mackdale,mackdale,Nova-scotia,Canada,,
Mackinnons Harbour,mackinnons-harbour,Nova-scotia,Canada,,
Macphees Corner,macphees-corner,Nova-scotia,Canada,,
Mahone Bay,mahone-bay,Nova-scotia,Canada,,
Main-A-Dieu,main-a-dieu,Nova-scotia,Canada,,
Maitland Bridge,maitland-bridge,Nova-scotia,Canada,,
Maitland,maitland,Nova-scotia,Canada,,
Malagash,malagash,Nova-scotia,Canada,,
Manganese Mines,manganese-mines,Nova-scotia,Canada,,
Maple Grove,maple-grove-nova-scotia,Nova-scotia,Canada,,
Margaree Centre,margaree-centre,Nova-scotia,Canada,,
Margaree Forks,margaree-forks,Nova-scotia,Canada,,
Margaree Harbour,margaree-harbour,Nova-scotia,Canada,,
Margaree Valley,margaree-valley,Nova-scotia,Canada,,
Margaree,margaree,Nova-scotia,Canada,,
Margaretsville,margaretsville,Nova-scotia,Canada,,
Marie Joseph,marie-joseph,Nova-scotia,Canada,,
Marion Bridge,marion-bridge,Nova-scotia,Canada,,
Mavillette,mavillette,Nova-scotia,Canada,,
Mccallum Settlement,mccallum-settlement,Nova-scotia,Canada,,
Mcgraths Cove,mcgraths-cove,Nova-scotia,Canada,,
Mcgray,mcgray,Nova-scotia,Canada,,
Meaghers Grant,meaghers-grant,Nova-scotia,Canada,,
Melville,melville-nova-scotia,Nova-scotia,Canada,,
Membertou,membertou,Nova-scotia,Canada,,
Merigomish,merigomish,Nova-scotia,Canada,,
Meteghan Centre,meteghan-centre,Nova-scotia,Canada,,
Meteghan River,meteghan-river,Nova-scotia,Canada,,
Meteghan,meteghan,Nova-scotia,Canada,,
Micmac,micmac,Nova-scotia,Canada,,
Middle Cape,middle-cape,Nova-scotia,Canada,,
Middle Lahave,middle-lahave,Nova-scotia,Canada,,
Middle Musquodoboit,middle-musquodoboit,Nova-scotia,Canada,,
Middle Porters Lake,middle-porters-lake,Nova-scotia,Canada,,
Middle Sackville,middle-sackville-nova-scotia,Nova-scotia,Canada,,
Middle Stewiacke,middle-stewiacke,Nova-scotia,Canada,,
Middle West Pubnico,middle-west-pubnico,Nova-scotia,Canada,,
Middleton,middleton-nova-scotia,Nova-scotia,Canada,,
Middlewood,middlewood,Nova-scotia,Canada,,
Midville Branch,midville-branch,Nova-scotia,Canada,,
Milford Station,milford-station,Nova-scotia,Canada,,
Milford,milford,Nova-scotia,Canada,,
Mill Creek,mill-creek,Nova-scotia,Canada,,
Mill Village,mill-village,Nova-scotia,Canada,,
Mill Village.,mill-village-nova-scotia,Nova-scotia,Canada,,
Millbrook,millbrook,Nova-scotia,Canada,,
Millville,millville-nova-scotia,Nova-scotia,Canada,,
Milton,milton-nova-scotia,Nova-scotia,Canada,,
Mineville,mineville,Nova-scotia,Canada,,
Mira Gut,mira-gut,Nova-scotia,Canada,,
Mira Road,mira-road,Nova-scotia,Canada,,
Molega Lake,molega-lake,Nova-scotia,Canada,,
Monastery,monastery,Nova-scotia,Canada,,
Montague Gold Mines,montague-gold-mines,Nova-scotia,Canada,,
Mooseland,mooseland,Nova-scotia,Canada,,
Moser River,moser-river,Nova-scotia,Canada,,
Mount Uniacke,mount-uniacke,Nova-scotia,Canada,,
Mulgrave,mulgrave,Nova-scotia,Canada,,
Murray Siding,murray-siding,Nova-scotia,Canada,,
Musquodoboit Harbour,musquodoboit-harbour,Nova-scotia,Canada,,
Nappan,nappan,Nova-scotia,Canada,,
Neils Harbour,neils-harbour,Nova-scotia,Canada,,
